textureGuid,spriteFileId,spriteName,texturePath
3b27d12bc6060e449827ddfdeee4f8a2,-4101432685032244580,temple_DARK_237,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,8265415928279550358,temple_DARK_238,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,-6674396443900270943,temple_DARK_239,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,-5126770328913247271,temple_DARK_310,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,7946168081469297458,temple_DARK_311,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,2717723488615757018,temple_DARK_320,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,-5202534442311399235,temple_DARK_321,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,-201460538643699791,temple_DARK_lava,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,-4400644427685314254,temple_DARK_water,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,7055374874864954388,temple_DARK_water_background,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,8283533273962829627,temple_DARK_water_backwall,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
3b27d12bc6060e449827ddfdeee4f8a2,4392170440827130783,temple_DARK_waterfall,Assets/Sprites/Tilesets/5375_tilesheet_temple_DARK.png
57a7cb65cfd64154c81813d10cba02c0,-8655818156195654838,suntemple_10,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,6346318911325233748,suntemple_11,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,1840059084634729652,suntemple_12,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,1127223760459724062,suntemple_13,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,2450565909728410856,suntemple_14,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-3165705482850905674,suntemple_15,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-5774996654182199871,suntemple_16,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,4443897450750874535,suntemple_17,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,5661049957185019681,suntemple_18,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,8474981341611232960,suntemple_19,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,6836142153017594085,suntemple_20,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,2185498278340178504,suntemple_21,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,430984766625829748,suntemple_22,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-1317986280940093683,suntemple_23,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-8326724806951850010,suntemple_24,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,8914089594741642868,suntemple_25,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,276181914589855336,suntemple_26,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,588497054336764479,suntemple_27,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-540048619370252142,suntemple_28,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-3511060238418154924,suntemple_29,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-6691012767228139306,suntemple_30,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,8251907811329543855,suntemple_31,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-8946788012438720712,suntemple_32,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-3538851436377425636,suntemple_33,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,5837620518785745679,suntemple_34,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,735763825654373507,suntemple_35,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-6766607325196344940,suntemple_36,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,7123294266852565953,suntemple_37,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,1812952166184403864,suntemple_38,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,765628930423093814,suntemple_39,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,2692228934559545928,suntemple_110,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,8694305388649107506,suntemple_111,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-6908713535308251356,suntemple_112,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-4129235289053152723,suntemple_113,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-5468382029055465884,suntemple_114,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,6734684633657039821,suntemple_115,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-5903299138629098404,suntemple_116,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-6398567975934360271,suntemple_117,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-8957284035257282584,suntemple_118,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-9138037040227770232,suntemple_119,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,6287607311731213131,suntemple_120,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,2425639911146021689,suntemple_121,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,7293906268319233776,suntemple_122,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,9174235224718242758,suntemple_123,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,6312037128003990989,suntemple_124,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-3713311849071092161,suntemple_125,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,3685152125961464965,suntemple_126,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,3021946288986219864,suntemple_127,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,821699465916322869,suntemple_128,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-8735441677112475752,suntemple_129,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,162189906751378928,suntemple_130,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,2551518094793869659,suntemple_131,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,7564170298869451445,suntemple_132,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-5763829074529255567,suntemple_133,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,1524157299721021891,suntemple_134,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-1583898042935591190,suntemple_135,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-3505167688332446886,suntemple_136,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-6066770748219408245,suntemple_137,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,6489610241198286182,suntemple_138,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,1641813613071775055,suntemple_139,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,7026842539221975203,suntemple_140,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-3558287319723886022,suntemple_141,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-8344083640052678453,suntemple_142,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,246296347441123025,suntemple_143,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,183212007095979961,suntemple_144,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-2406893295983391241,suntemple_145,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,8680213767338256587,suntemple_146,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-3839419028077224407,suntemple_147,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-9186735260187993544,suntemple_148,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-9016710347682217852,suntemple_149,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,3739629566794811945,suntemple_210,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,312411451082320881,suntemple_211,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,7200636335243528347,suntemple_212,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-3977800204531077332,suntemple_213,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,9018316408388942899,suntemple_214,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-2570949691034005900,suntemple_215,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,2791595852367629972,suntemple_216,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,7560987481910819968,suntemple_217,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,8628016325019199391,suntemple_218,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,2294871103751515929,suntemple_219,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-201460538643699791,suntemple_lava,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,-4400644427685314254,suntemple_water,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,7055374874864954388,suntemple_water_background,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,8283533273962829627,suntemple_water_backwall,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
57a7cb65cfd64154c81813d10cba02c0,4392170440827130783,suntemple_waterfall,Assets/Sprites/Tilesets/5376_tilesheet_suntemple.png
ef6e22046d536ed43b77ff003899f224,-8655818156195654838,sewer_10,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,6346318911325233748,sewer_11,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,1840059084634729652,sewer_12,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,1127223760459724062,sewer_13,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,2450565909728410856,sewer_14,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-3165705482850905674,sewer_15,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-5774996654182199871,sewer_16,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,4443897450750874535,sewer_17,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,5661049957185019681,sewer_18,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,8474981341611232960,sewer_19,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,6836142153017594085,sewer_20,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,2185498278340178504,sewer_21,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,430984766625829748,sewer_22,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,2692228934559545928,sewer_110,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,8694305388649107506,sewer_111,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-6908713535308251356,sewer_112,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-4129235289053152723,sewer_113,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-5468382029055465884,sewer_114,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,6734684633657039821,sewer_115,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-5903299138629098404,sewer_116,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-6398567975934360271,sewer_117,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-8957284035257282584,sewer_118,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-9138037040227770232,sewer_119,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,-4400644427685314254,sewer_water,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,7055374874864954388,sewer_water_background,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
ef6e22046d536ed43b77ff003899f224,8283533273962829627,sewer_water_backwall,Assets/Sprites/Tilesets/5377_tilesheet_sewer.png
2c7ed206a29e14f48ab5c33683b5d191,-8655818156195654838,saucer2_10,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,6346318911325233748,saucer2_11,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,1840059084634729652,saucer2_12,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,1127223760459724062,saucer2_13,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,2450565909728410856,saucer2_14,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3165705482850905674,saucer2_15,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-5774996654182199871,saucer2_16,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,4443897450750874535,saucer2_17,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,5661049957185019681,saucer2_18,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,8474981341611232960,saucer2_19,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,6836142153017594085,saucer2_20,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,2185498278340178504,saucer2_21,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,430984766625829748,saucer2_22,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-1317986280940093683,saucer2_23,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-8326724806951850010,saucer2_24,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,8914089594741642868,saucer2_25,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,276181914589855336,saucer2_26,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,588497054336764479,saucer2_27,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-540048619370252142,saucer2_28,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3511060238418154924,saucer2_29,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-6691012767228139306,saucer2_30,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,8251907811329543855,saucer2_31,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-8946788012438720712,saucer2_32,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,2692228934559545928,saucer2_110,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,8694305388649107506,saucer2_111,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-6908713535308251356,saucer2_112,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-4129235289053152723,saucer2_113,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-5468382029055465884,saucer2_114,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,6734684633657039821,saucer2_115,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-5903299138629098404,saucer2_116,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-6398567975934360271,saucer2_117,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-8957284035257282584,saucer2_118,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-9138037040227770232,saucer2_119,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,6287607311731213131,saucer2_120,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,2425639911146021689,saucer2_121,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,7293906268319233776,saucer2_122,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,9174235224718242758,saucer2_123,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,6312037128003990989,saucer2_124,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3713311849071092161,saucer2_125,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,3685152125961464965,saucer2_126,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,3021946288986219864,saucer2_127,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,821699465916322869,saucer2_128,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-8735441677112475752,saucer2_129,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,162189906751378928,saucer2_130,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,2551518094793869659,saucer2_131,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,7564170298869451445,saucer2_132,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-5763829074529255567,saucer2_133,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,1524157299721021891,saucer2_134,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-1583898042935591190,saucer2_135,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3505167688332446886,saucer2_136,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-6066770748219408245,saucer2_137,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,6489610241198286182,saucer2_138,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,1641813613071775055,saucer2_139,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,7026842539221975203,saucer2_140,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3558287319723886022,saucer2_141,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-8344083640052678453,saucer2_142,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,246296347441123025,saucer2_143,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,183212007095979961,saucer2_144,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-2406893295983391241,saucer2_145,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,8680213767338256587,saucer2_146,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3839419028077224407,saucer2_147,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-9186735260187993544,saucer2_148,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-9016710347682217852,saucer2_149,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3144590571393297090,saucer2_150,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-1869248515973406079,saucer2_151,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,1462365499702293984,saucer2_152,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,3117608474565576089,saucer2_153,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,4193222730039741841,saucer2_154,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-952682199232832059,saucer2_155,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3213984598705551438,saucer2_156,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-5307506109448168031,saucer2_157,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,6489871585197885851,saucer2_158,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-5410082502029113031,saucer2_159,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,3739629566794811945,saucer2_210,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,312411451082320881,saucer2_211,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,7200636335243528347,saucer2_212,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-3977800204531077332,saucer2_213,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,9018316408388942899,saucer2_214,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,-2570949691034005900,saucer2_215,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
2c7ed206a29e14f48ab5c33683b5d191,2791595852367629972,saucer2_216,Assets/Sprites/Tilesets/5378_tilesheet_saucer2.png
